game_number,name,space,color,turns,winner,player_number
802,PLAYER 2,9838,red,383,0,2
802,PLAYER 3,10005,yellow,383,1,3
802,PLAYER 4,9681,blue,382,0,4
803,PLAYER 1,9636,green,380,0,1
803,PLAYER 2,10027,red,380,1,2
803,PLAYER 3,9734,yellow,379,0,3
803,PLAYER 4,9791,blue,379,0,4
804,PLAYER 1,10000,green,382,1,1
804,PLAYER 2,9652,red,381,0,2
804,PLAYER 3,9704,yellow,381,0,3
804,PLAYER 4,9767,blue,381,0,4
805,PLAYER 1,10006,green,385,1,1
805,PLAYER 2,9593,red,384,0,2
805,PLAYER 3,9580,yellow,384,0,3
805,PLAYER 4,9850,blue,384,0,4
806,PLAYER 1,9843,green,377,0,1
806,PLAYER 2,9644,red,377,0,2
806,PLAYER 3,9566,yellow,377,0,3
806,PLAYER 4,10016,blue,377,1,4
807,PLAYER 1,9665,green,384,0,1
807,PLAYER 2,10001,red,384,1,2
807,PLAYER 3,9974,yellow,383,0,3
807,PLAYER 4,9689,blue,383,0,4
808,PLAYER 1,9913,green,379,0,1
808,PLAYER 2,10015,red,379,1,2
808,PLAYER 3,9757,yellow,378,0,3
808,PLAYER 4,9691,blue,378,0,4
809,PLAYER 1,10017,green,385,1,1
809,PLAYER 2,9712,red,384,0,2
809,PLAYER 3,9790,yellow,384,0,3
809,PLAYER 4,9643,blue,384,0,4
810,PLAYER 1,9859,green,382,0,1
810,PLAYER 2,9705,red,382,0,2
810,PLAYER 3,10005,yellow,382,1,3
810,PLAYER 4,9772,blue,381,0,4
811,PLAYER 1,9866,green,386,0,1
811,PLAYER 2,10018,red,386,1,2
811,PLAYER 3,9756,yellow,385,0,3
811,PLAYER 4,9819,blue,385,0,4
812,PLAYER 1,10003,green,381,1,1
812,PLAYER 2,9646,red,380,0,2
812,PLAYER 3,9739,yellow,380,0,3
812,PLAYER 4,9787,blue,380,0,4
813,PLAYER 1,10005,green,383,1,1
813,PLAYER 2,9652,red,382,0,2
813,PLAYER 3,9638,yellow,382,0,3
813,PLAYER 4,9592,blue,382,0,4
814,PLAYER 1,9639,green,376,0,1
814,PLAYER 2,9683,red,376,0,2
814,PLAYER 3,10007,yellow,376,1,3
814,PLAYER 4,9531,blue,375,0,4
815,PLAYER 1,9714,green,378,0,1
815,PLAYER 2,10007,red,378,1,2
815,PLAYER 3,9582,yellow,377,0,3
815,PLAYER 4,9903,blue,377,0,4
816,PLAYER 1,9681,green,384,0,1
816,PLAYER 2,9846,red,384,0,2
816,PLAYER 3,9854,yellow,384,0,3
816,PLAYER 4,10010,blue,384,1,4
817,PLAYER 1,10028,green,383,1,1
817,PLAYER 2,9946,red,382,0,2
817,PLAYER 3,9456,yellow,382,0,3
817,PLAYER 4,9964,blue,382,0,4
818,PLAYER 1,9983,green,386,0,1
818,PLAYER 2,9688,red,386,0,2
818,PLAYER 3,10009,yellow,386,1,3
818,PLAYER 4,9887,blue,385,0,4
819,PLAYER 1,9775,green,387,0,1
819,PLAYER 2,10010,red,387,1,2
819,PLAYER 3,9761,yellow,386,0,3
819,PLAYER 4,9939,blue,386,0,4
820,PLAYER 1,9756,green,386,0,1
820,PLAYER 2,9970,red,386,0,2
820,PLAYER 3,9723,yellow,386,0,3
820,PLAYER 4,10017,blue,386,1,4
821,PLAYER 1,9979,green,390,0,1
821,PLAYER 2,10029,red,390,1,2
821,PLAYER 3,9916,yellow,389,0,3
821,PLAYER 4,9856,blue,389,0,4
822,PLAYER 1,9797,green,380,0,1
822,PLAYER 2,9781,red,380,0,2
822,PLAYER 3,10022,yellow,380,1,3
822,PLAYER 4,9780,blue,379,0,4
823,PLAYER 1,10000,green,382,1,1
823,PLAYER 2,9858,red,381,0,2
823,PLAYER 3,9980,yellow,381,0,3
823,PLAYER 4,9803,blue,381,0,4
824,PLAYER 1,9903,green,387,0,1
824,PLAYER 2,10001,red,387,1,2
824,PLAYER 3,9898,yellow,386,0,3
824,PLAYER 4,9810,blue,386,0,4
825,PLAYER 1,9875,green,387,0,1
825,PLAYER 2,10003,red,387,1,2
825,PLAYER 3,9993,yellow,386,0,3
825,PLAYER 4,9969,blue,386,0,4
826,PLAYER 1,9709,green,372,0,1
826,PLAYER 2,10007,red,372,1,2
826,PLAYER 3,9761,yellow,371,0,3
826,PLAYER 4,9611,blue,371,0,4
827,PLAYER 1,9776,green,382,0,1
827,PLAYER 2,10000,red,382,1,2
827,PLAYER 3,9520,yellow,381,0,3
827,PLAYER 4,9776,blue,381,0,4
828,PLAYER 1,9982,green,384,0,1
828,PLAYER 2,9850,red,384,0,2
828,PLAYER 3,10027,yellow,384,1,3
828,PLAYER 4,9845,blue,383,0,4
829,PLAYER 1,9808,green,386,0,1
829,PLAYER 2,9886,red,386,0,2
829,PLAYER 3,9968,yellow,386,0,3
829,PLAYER 4,10014,blue,386,1,4
830,PLAYER 1,10002,green,389,1,1
830,PLAYER 2,9953,red,388,0,2
830,PLAYER 3,9973,yellow,388,0,3
830,PLAYER 4,9909,blue,388,0,4
831,PLAYER 1,9998,green,388,0,1
831,PLAYER 2,10003,red,388,1,2
831,PLAYER 3,9714,yellow,387,0,3
831,PLAYER 4,9990,blue,387,0,4
832,PLAYER 1,9692,green,380,0,1
832,PLAYER 2,10008,red,380,1,2
832,PLAYER 3,9948,yellow,379,0,3
832,PLAYER 4,9831,blue,379,0,4
833,PLAYER 1,9868,green,386,0,1
833,PLAYER 2,9994,red,386,0,2
833,PLAYER 3,10017,yellow,386,1,3
833,PLAYER 4,9881,blue,385,0,4
834,PLAYER 1,10025,green,381,1,1
834,PLAYER 2,9452,red,380,0,2
834,PLAYER 3,9650,yellow,380,0,3
834,PLAYER 4,9569,blue,380,0,4
835,PLAYER 1,9527,green,378,0,1
835,PLAYER 2,10002,red,378,1,2
835,PLAYER 3,9761,yellow,377,0,3
835,PLAYER 4,9784,blue,377,0,4
836,PLAYER 1,9680,green,382,0,1
836,PLAYER 2,10010,red,382,1,2
836,PLAYER 3,9843,yellow,381,0,3
836,PLAYER 4,9992,blue,381,0,4
837,PLAYER 1,9920,green,385,0,1
837,PLAYER 2,10002,red,385,1,2
837,PLAYER 3,9831,yellow,384,0,3
837,PLAYER 4,9957,blue,384,0,4
838,PLAYER 1,9931,green,392,0,1
838,PLAYER 2,10015,red,392,1,2
838,PLAYER 3,9870,yellow,391,0,3
838,PLAYER 4,9860,blue,391,0,4
839,PLAYER 1,9816,green,385,0,1
839,PLAYER 2,9804,red,385,0,2
839,PLAYER 3,9500,yellow,385,0,3
839,PLAYER 4,10007,blue,385,1,4
840,PLAYER 1,10012,green,387,1,1
840,PLAYER 2,9965,red,386,0,2
840,PLAYER 3,9869,yellow,386,0,3
840,PLAYER 4,9729,blue,386,0,4
841,PLAYER 1,9633,green,380,0,1
841,PLAYER 2,9834,red,380,0,2
841,PLAYER 3,9591,yellow,380,0,3
841,PLAYER 4,10013,blue,380,1,4
842,PLAYER 1,10015,green,377,1,1
842,PLAYER 2,9737,red,376,0,2
842,PLAYER 3,9642,yellow,376,0,3
842,PLAYER 4,9614,blue,376,0,4
843,PLAYER 1,9968,green,389,0,1
843,PLAYER 2,10000,red,389,1,2
843,PLAYER 3,9894,yellow,388,0,3
843,PLAYER 4,9957,blue,388,0,4
844,PLAYER 1,10020,green,387,1,1
844,PLAYER 2,9573,red,386,0,2
844,PLAYER 3,9900,yellow,386,0,3
844,PLAYER 4,9610,blue,386,0,4
845,PLAYER 1,10001,green,383,1,1
845,PLAYER 2,9624,red,382,0,2
845,PLAYER 3,9715,yellow,382,0,3
845,PLAYER 4,9966,blue,382,0,4
846,PLAYER 1,9721,green,382,0,1
846,PLAYER 2,9632,red,382,0,2
846,PLAYER 3,9739,yellow,382,0,3
846,PLAYER 4,10002,blue,382,1,4
847,PLAYER 1,10001,green,377,1,1
847,PLAYER 2,9739,red,376,0,2
847,PLAYER 3,9559,yellow,376,0,3
847,PLAYER 4,9787,blue,376,0,4
848,PLAYER 1,9676,green,383,0,1
848,PLAYER 2,10008,red,383,1,2
848,PLAYER 3,9803,yellow,382,0,3
848,PLAYER 4,9982,blue,382,0,4
849,PLAYER 1,9365,green,371,0,1
849,PLAYER 2,9313,red,371,0,2
849,PLAYER 3,10008,yellow,371,1,3
849,PLAYER 4,9647,blue,370,0,4
850,PLAYER 1,10004,green,383,1,1
850,PLAYER 2,9620,red,382,0,2
850,PLAYER 3,9506,yellow,382,0,3
850,PLAYER 4,9804,blue,382,0,4
851,PLAYER 1,9807,green,385,0,1
851,PLAYER 2,10009,red,385,1,2
851,PLAYER 3,9693,yellow,384,0,3
851,PLAYER 4,9864,blue,384,0,4
852,PLAYER 1,9617,green,378,0,1
852,PLAYER 2,9983,red,378,0,2
852,PLAYER 3,10003,yellow,378,1,3
852,PLAYER 4,9271,blue,377,0,4
853,PLAYER 1,10004,green,380,1,1
853,PLAYER 2,9472,red,379,0,2
853,PLAYER 3,9758,yellow,379,0,3
853,PLAYER 4,9671,blue,379,0,4
854,PLAYER 1,10028,green,384,1,1
854,PLAYER 2,9893,red,383,0,2
854,PLAYER 3,9609,yellow,383,0,3
854,PLAYER 4,9987,blue,383,0,4
855,PLAYER 1,9878,green,380,0,1
855,PLAYER 2,9780,red,380,0,2
855,PLAYER 3,10010,yellow,380,1,3
855,PLAYER 4,9575,blue,379,0,4
856,PLAYER 1,9873,green,385,0,1
856,PLAYER 2,10006,red,385,1,2
856,PLAYER 3,9811,yellow,384,0,3
856,PLAYER 4,9877,blue,384,0,4
857,PLAYER 1,9889,green,392,0,1
857,PLAYER 2,9753,red,392,0,2
857,PLAYER 3,9993,yellow,392,0,3
857,PLAYER 4,10006,blue,392,1,4
858,PLAYER 1,10006,green,388,1,1
858,PLAYER 2,9961,red,387,0,2
858,PLAYER 3,9842,yellow,387,0,3
858,PLAYER 4,9847,blue,387,0,4
859,PLAYER 1,9601,green,381,0,1
859,PLAYER 2,9869,red,381,0,2
859,PLAYER 3,9829,yellow,381,0,3
859,PLAYER 4,10003,blue,381,1,4
860,PLAYER 1,9745,green,384,0,1
860,PLAYER 2,9819,red,384,0,2
860,PLAYER 3,10003,yellow,384,1,3
860,PLAYER 4,9648,blue,383,0,4
861,PLAYER 1,9719,green,384,0,1
861,PLAYER 2,9717,red,384,0,2
861,PLAYER 3,9824,yellow,384,0,3
861,PLAYER 4,10013,blue,384,1,4
862,PLAYER 1,10002,green,391,1,1
862,PLAYER 2,9700,red,390,0,2
862,PLAYER 3,9915,yellow,390,0,3
862,PLAYER 4,9807,blue,390,0,4
863,PLAYER 1,9956,green,384,0,1
863,PLAYER 2,10005,red,384,1,2
863,PLAYER 3,9978,yellow,383,0,3
863,PLAYER 4,9899,blue,383,0,4
864,PLAYER 1,9897,green,389,0,1
864,PLAYER 2,10002,red,389,1,2
864,PLAYER 3,9897,yellow,388,0,3
864,PLAYER 4,9864,blue,388,0,4
865,PLAYER 1,9917,green,379,0,1
865,PLAYER 2,10013,red,379,1,2
865,PLAYER 3,9557,yellow,378,0,3
865,PLAYER 4,9783,blue,378,0,4
866,PLAYER 1,10000,green,380,1,1
866,PLAYER 2,9610,red,379,0,2
866,PLAYER 3,9813,yellow,379,0,3
866,PLAYER 4,9709,blue,379,0,4
867,PLAYER 1,10001,green,385,1,1
867,PLAYER 2,9966,red,384,0,2
867,PLAYER 3,9719,yellow,384,0,3
867,PLAYER 4,9828,blue,384,0,4
868,PLAYER 1,9967,green,384,0,1
868,PLAYER 2,9556,red,384,0,2
868,PLAYER 3,9479,yellow,384,0,3
868,PLAYER 4,10013,blue,384,1,4
869,PLAYER 1,9936,green,383,0,1
869,PLAYER 2,9914,red,383,0,2
869,PLAYER 3,10023,yellow,383,1,3
869,PLAYER 4,9796,blue,382,0,4
870,PLAYER 1,9921,green,377,0,1
870,PLAYER 2,9666,red,377,0,2
870,PLAYER 3,9626,yellow,377,0,3
870,PLAYER 4,10001,blue,377,1,4
871,PLAYER 1,9938,green,389,0,1
871,PLAYER 2,9970,red,389,0,2
871,PLAYER 3,10016,yellow,389,1,3
871,PLAYER 4,9685,blue,388,0,4
872,PLAYER 1,9658,green,384,0,1
872,PLAYER 2,9922,red,384,0,2
872,PLAYER 3,9908,yellow,384,0,3
872,PLAYER 4,10017,blue,384,1,4
873,PLAYER 1,9930,green,385,0,1
873,PLAYER 2,9721,red,385,0,2
873,PLAYER 3,9940,yellow,385,0,3
873,PLAYER 4,10004,blue,385,1,4
874,PLAYER 1,9936,green,389,0,1
874,PLAYER 2,9992,red,389,0,2
874,PLAYER 3,10007,yellow,389,1,3
874,PLAYER 4,9917,blue,388,0,4
875,PLAYER 1,10001,green,382,1,1
875,PLAYER 2,9904,red,381,0,2
875,PLAYER 3,9653,yellow,381,0,3
875,PLAYER 4,9700,blue,381,0,4
876,PLAYER 1,10004,green,380,1,1
876,PLAYER 2,9894,red,379,0,2
876,PLAYER 3,9790,yellow,379,0,3
876,PLAYER 4,9698,blue,379,0,4
877,PLAYER 1,9607,green,386,0,1
877,PLAYER 2,9692,red,386,0,2
877,PLAYER 3,9783,yellow,386,0,3
877,PLAYER 4,10014,blue,386,1,4
878,PLAYER 1,9659,green,382,0,1
878,PLAYER 2,10000,red,382,1,2
878,PLAYER 3,9689,yellow,381,0,3
878,PLAYER 4,9793,blue,381,0,4
879,PLAYER 1,10010,green,375,1,1
879,PLAYER 2,9539,red,374,0,2
879,PLAYER 3,9769,yellow,374,0,3
879,PLAYER 4,9719,blue,374,0,4
880,PLAYER 1,9782,green,390,0,1
880,PLAYER 2,10019,red,390,1,2
880,PLAYER 3,9837,yellow,389,0,3
880,PLAYER 4,9955,blue,389,0,4
881,PLAYER 1,10004,green,384,1,1
881,PLAYER 2,9595,red,383,0,2
881,PLAYER 3,9705,yellow,383,0,3
881,PLAYER 4,9811,blue,383,0,4
882,PLAYER 1,9741,green,375,0,1
882,PLAYER 2,9533,red,375,0,2
882,PLAYER 3,9790,yellow,375,0,3
882,PLAYER 4,10019,blue,375,1,4
883,PLAYER 1,9814,green,384,0,1
883,PLAYER 2,9906,red,384,0,2
883,PLAYER 3,9901,yellow,384,0,3
883,PLAYER 4,10025,blue,384,1,4
884,PLAYER 1,9973,green,390,0,1
884,PLAYER 2,9949,red,390,0,2
884,PLAYER 3,10025,yellow,390,1,3
884,PLAYER 4,9936,blue,389,0,4
885,PLAYER 1,9932,green,384,0,1
885,PLAYER 2,9566,red,384,0,2
885,PLAYER 3,9671,yellow,384,0,3
885,PLAYER 4,10010,blue,384,1,4
886,PLAYER 1,9892,green,386,0,1
886,PLAYER 2,9633,red,386,0,2
886,PLAYER 3,10000,yellow,386,1,3
886,PLAYER 4,9927,blue,385,0,4
887,PLAYER 1,9823,green,380,0,1
887,PLAYER 2,9938,red,380,0,2
887,PLAYER 3,10029,yellow,380,1,3
887,PLAYER 4,9460,blue,379,0,4
888,PLAYER 1,9908,green,384,0,1
888,PLAYER 2,9825,red,384,0,2
888,PLAYER 3,10001,yellow,384,1,3
888,PLAYER 4,9914,blue,383,0,4
889,PLAYER 1,10004,green,386,1,1
889,PLAYER 2,9819,red,385,0,2
889,PLAYER 3,9841,yellow,385,0,3
889,PLAYER 4,9795,blue,385,0,4
890,PLAYER 1,9803,green,376,0,1
890,PLAYER 2,9640,red,376,0,2
890,PLAYER 3,10028,yellow,376,1,3
890,PLAYER 4,9405,blue,375,0,4
891,PLAYER 1,10002,green,382,1,1
891,PLAYER 2,9508,red,381,0,2
891,PLAYER 3,9745,yellow,381,0,3
891,PLAYER 4,9598,blue,381,0,4
892,PLAYER 1,9637,green,384,0,1
892,PLAYER 2,9703,red,384,0,2
892,PLAYER 3,9832,yellow,384,0,3
892,PLAYER 4,10004,blue,384,1,4
893,PLAYER 1,9885,green,389,0,1
893,PLAYER 2,9872,red,389,0,2
893,PLAYER 3,9894,yellow,389,0,3
893,PLAYER 4,10016,blue,389,1,4
894,PLAYER 1,10008,green,383,1,1
894,PLAYER 2,9733,red,382,0,2
894,PLAYER 3,9852,yellow,382,0,3
894,PLAYER 4,9971,blue,382,0,4
895,PLAYER 1,9933,green,390,0,1
895,PLAYER 2,9603,red,390,0,2
895,PLAYER 3,10008,yellow,390,1,3
895,PLAYER 4,9857,blue,389,0,4
896,PLAYER 1,9626,green,378,0,1
896,PLAYER 2,9828,red,378,0,2
896,PLAYER 3,9684,yellow,378,0,3
896,PLAYER 4,10009,blue,378,1,4
897,PLAYER 1,10001,green,373,1,1
897,PLAYER 2,9614,red,372,0,2
897,PLAYER 3,9617,yellow,372,0,3
897,PLAYER 4,9697,blue,372,0,4
898,PLAYER 1,9754,green,381,0,1
898,PLAYER 2,9881,red,381,0,2
898,PLAYER 3,9919,yellow,381,0,3
898,PLAYER 4,10001,blue,381,1,4
899,PLAYER 1,9866,green,386,0,1
899,PLAYER 2,9864,red,386,0,2
899,PLAYER 3,9699,yellow,386,0,3
899,PLAYER 4,10000,blue,386,1,4
900,PLAYER 1,9869,green,383,0,1
900,PLAYER 2,9895,red,383,0,2
900,PLAYER 3,10000,yellow,383,1,3
900,PLAYER 4,9687,blue,382,0,4
901,PLAYER 1,10000,green,385,1,1
901,PLAYER 2,9878,red,384,0,2
901,PLAYER 3,9805,yellow,384,0,3
901,PLAYER 4,9704,blue,384,0,4
902,PLAYER 1,9779,green,379,0,1
902,PLAYER 2,9819,red,379,0,2
902,PLAYER 3,10005,yellow,379,1,3
902,PLAYER 4,9620,blue,378,0,4
903,PLAYER 1,9725,green,383,0,1
903,PLAYER 2,10006,red,383,1,2
903,PLAYER 3,9766,yellow,382,0,3
903,PLAYER 4,9995,blue,382,0,4
904,PLAYER 1,9777,green,386,0,1
904,PLAYER 2,9781,red,386,0,2
904,PLAYER 3,9772,yellow,386,0,3
904,PLAYER 4,10009,blue,386,1,4
905,PLAYER 1,9886,green,389,0,1
905,PLAYER 2,10010,red,389,1,2
905,PLAYER 3,9919,yellow,388,0,3
905,PLAYER 4,9490,blue,388,0,4
906,PLAYER 1,9705,green,384,0,1
906,PLAYER 2,10004,red,384,1,2
906,PLAYER 3,9699,yellow,383,0,3
906,PLAYER 4,9798,blue,383,0,4
907,PLAYER 1,9894,green,379,0,1
907,PLAYER 2,9637,red,379,0,2
907,PLAYER 3,10006,yellow,379,1,3
907,PLAYER 4,9700,blue,378,0,4
908,PLAYER 1,9792,green,384,0,1
908,PLAYER 2,10004,red,384,1,2
908,PLAYER 3,9774,yellow,383,0,3
908,PLAYER 4,9791,blue,383,0,4
909,PLAYER 1,10003,green,390,1,1
909,PLAYER 2,9839,red,389,0,2
909,PLAYER 3,9917,yellow,389,0,3
909,PLAYER 4,9866,blue,389,0,4
910,PLAYER 1,9939,green,384,0,1
910,PLAYER 2,10017,red,384,1,2
910,PLAYER 3,9813,yellow,383,0,3
910,PLAYER 4,9743,blue,383,0,4
911,PLAYER 1,10002,green,383,1,1
911,PLAYER 2,9622,red,382,0,2
911,PLAYER 3,9892,yellow,382,0,3
911,PLAYER 4,9819,blue,382,0,4
912,PLAYER 1,9802,green,386,0,1
912,PLAYER 2,9883,red,386,0,2
912,PLAYER 3,10014,yellow,386,1,3
912,PLAYER 4,9902,blue,385,0,4
913,PLAYER 1,9671,green,382,0,1
913,PLAYER 2,9932,red,382,0,2
913,PLAYER 3,9765,yellow,382,0,3
913,PLAYER 4,10000,blue,382,1,4
914,PLAYER 1,9748,green,386,0,1
914,PLAYER 2,10001,red,386,1,2
914,PLAYER 3,9765,yellow,385,0,3
914,PLAYER 4,9848,blue,385,0,4
915,PLAYER 1,10006,green,384,1,1
915,PLAYER 2,9895,red,383,0,2
915,PLAYER 3,9736,yellow,383,0,3
915,PLAYER 4,9854,blue,383,0,4
916,PLAYER 1,10003,green,377,1,1
916,PLAYER 2,9590,red,376,0,2
916,PLAYER 3,9725,yellow,376,0,3
916,PLAYER 4,9738,blue,376,0,4
917,PLAYER 1,10010,green,388,1,1
917,PLAYER 2,9721,red,387,0,2
917,PLAYER 3,9839,yellow,387,0,3
917,PLAYER 4,9940,blue,387,0,4
918,PLAYER 1,9626,green,382,0,1
918,PLAYER 2,9825,red,382,0,2
918,PLAYER 3,10007,yellow,382,1,3
918,PLAYER 4,9813,blue,381,0,4
919,PLAYER 1,9972,green,374,0,1
919,PLAYER 2,10009,red,374,1,2
919,PLAYER 3,9217,yellow,373,0,3
919,PLAYER 4,9951,blue,373,0,4
920,PLAYER 1,10005,green,385,1,1
920,PLAYER 2,9940,red,384,0,2
920,PLAYER 3,9844,yellow,384,0,3
920,PLAYER 4,9827,blue,384,0,4
921,PLAYER 1,10008,green,379,1,1
921,PLAYER 2,9724,red,378,0,2
921,PLAYER 3,9687,yellow,378,0,3
921,PLAYER 4,9976,blue,378,0,4
922,PLAYER 1,10001,green,375,1,1
922,PLAYER 2,9528,red,374,0,2
922,PLAYER 3,9773,yellow,374,0,3
922,PLAYER 4,9604,blue,374,0,4
923,PLAYER 1,9828,green,384,0,1
923,PLAYER 2,9873,red,384,0,2
923,PLAYER 3,9646,yellow,384,0,3
923,PLAYER 4,10009,blue,384,1,4
924,PLAYER 1,9414,green,373,0,1
924,PLAYER 2,10004,red,373,1,2
924,PLAYER 3,9352,yellow,372,0,3
924,PLAYER 4,9487,blue,372,0,4
925,PLAYER 1,9896,green,387,0,1
925,PLAYER 2,10000,red,387,1,2
925,PLAYER 3,9650,yellow,386,0,3
925,PLAYER 4,9941,blue,386,0,4
926,PLAYER 1,9781,green,378,0,1
926,PLAYER 2,10029,red,378,1,2
926,PLAYER 3,9734,yellow,377,0,3
926,PLAYER 4,9657,blue,377,0,4
927,PLAYER 1,9766,green,387,0,1
927,PLAYER 2,9767,red,387,0,2
927,PLAYER 3,10000,yellow,387,1,3
927,PLAYER 4,9815,blue,386,0,4
928,PLAYER 1,9848,green,387,0,1
928,PLAYER 2,9912,red,387,0,2
928,PLAYER 3,10023,yellow,387,1,3
928,PLAYER 4,9790,blue,386,0,4
929,PLAYER 1,9609,green,381,0,1
929,PLAYER 2,9839,red,381,0,2
929,PLAYER 3,10028,yellow,381,1,3
929,PLAYER 4,9814,blue,380,0,4
930,PLAYER 1,9955,green,381,0,1
930,PLAYER 2,9807,red,381,0,2
930,PLAYER 3,9942,yellow,381,0,3
930,PLAYER 4,10000,blue,381,1,4
931,PLAYER 1,10004,green,392,1,1
931,PLAYER 2,9984,red,391,0,2
931,PLAYER 3,9881,yellow,391,0,3
931,PLAYER 4,9796,blue,391,0,4
932,PLAYER 1,10009,green,385,1,1
932,PLAYER 2,9803,red,384,0,2
932,PLAYER 3,9817,yellow,384,0,3
932,PLAYER 4,9657,blue,384,0,4
933,PLAYER 1,9912,green,383,0,1
933,PLAYER 2,9707,red,383,0,2
933,PLAYER 3,9824,yellow,383,0,3
933,PLAYER 4,10016,blue,383,1,4
934,PLAYER 1,10021,green,388,1,1
934,PLAYER 2,9982,red,387,0,2
934,PLAYER 3,9868,yellow,387,0,3
934,PLAYER 4,9721,blue,387,0,4
935,PLAYER 1,9788,green,387,0,1
935,PLAYER 2,9866,red,387,0,2
935,PLAYER 3,10003,yellow,387,1,3
935,PLAYER 4,9833,blue,386,0,4
936,PLAYER 1,9855,green,379,0,1
936,PLAYER 2,9743,red,379,0,2
936,PLAYER 3,10003,yellow,379,1,3
936,PLAYER 4,9970,blue,378,0,4
937,PLAYER 1,9545,green,371,0,1
937,PLAYER 2,9562,red,371,0,2
937,PLAYER 3,10019,yellow,371,1,3
937,PLAYER 4,9839,blue,370,0,4
938,PLAYER 1,9921,green,378,0,1
938,PLAYER 2,9718,red,378,0,2
938,PLAYER 3,10000,yellow,378,1,3
938,PLAYER 4,9711,blue,377,0,4
939,PLAYER 1,9951,green,382,0,1
939,PLAYER 2,9942,red,382,0,2
939,PLAYER 3,10008,yellow,382,1,3
939,PLAYER 4,9683,blue,381,0,4
940,PLAYER 1,9807,green,386,0,1
940,PLAYER 2,9652,red,386,0,2
940,PLAYER 3,10006,yellow,386,1,3
940,PLAYER 4,9953,blue,385,0,4
941,PLAYER 1,9905,green,382,0,1
941,PLAYER 2,10005,red,382,1,2
941,PLAYER 3,9768,yellow,381,0,3
941,PLAYER 4,9910,blue,381,0,4
942,PLAYER 1,9946,green,391,0,1
942,PLAYER 2,9988,red,391,0,2
942,PLAYER 3,9933,yellow,391,0,3
942,PLAYER 4,10004,blue,391,1,4
943,PLAYER 1,9682,green,386,0,1
943,PLAYER 2,9853,red,386,0,2
943,PLAYER 3,9902,yellow,386,0,3
943,PLAYER 4,10005,blue,386,1,4
944,PLAYER 1,9980,green,389,0,1
944,PLAYER 2,9954,red,389,0,2
944,PLAYER 3,10003,yellow,389,1,3
944,PLAYER 4,9947,blue,388,0,4
945,PLAYER 1,9642,green,379,0,1
945,PLAYER 2,9945,red,379,0,2
945,PLAYER 3,10014,yellow,379,1,3
945,PLAYER 4,9846,blue,378,0,4
946,PLAYER 1,9595,green,380,0,1
946,PLAYER 2,9785,red,380,0,2
946,PLAYER 3,10005,yellow,380,1,3
946,PLAYER 4,9737,blue,379,0,4
947,PLAYER 1,9414,green,379,0,1
947,PLAYER 2,9443,red,379,0,2
947,PLAYER 3,9701,yellow,379,0,3
947,PLAYER 4,10001,blue,379,1,4
948,PLAYER 1,9882,green,386,0,1
948,PLAYER 2,10009,red,386,1,2
948,PLAYER 3,9660,yellow,385,0,3
948,PLAYER 4,9819,blue,385,0,4
949,PLAYER 1,9806,green,387,0,1
949,PLAYER 2,9921,red,387,0,2
949,PLAYER 3,10002,yellow,387,1,3
949,PLAYER 4,9856,blue,386,0,4
950,PLAYER 1,9788,green,378,0,1
950,PLAYER 2,9740,red,378,0,2
950,PLAYER 3,10003,yellow,378,1,3
950,PLAYER 4,9861,blue,377,0,4
951,PLAYER 1,10018,green,380,1,1
951,PLAYER 2,9760,red,379,0,2
951,PLAYER 3,9569,yellow,379,0,3
951,PLAYER 4,9755,blue,379,0,4
952,PLAYER 1,10003,green,380,1,1
952,PLAYER 2,9741,red,379,0,2
952,PLAYER 3,9625,yellow,379,0,3
952,PLAYER 4,9866,blue,379,0,4
953,PLAYER 1,9787,green,388,0,1
953,PLAYER 2,9934,red,388,0,2
953,PLAYER 3,10000,yellow,388,1,3
953,PLAYER 4,9753,blue,387,0,4
954,PLAYER 1,9987,green,384,0,1
954,PLAYER 2,10016,red,384,1,2
954,PLAYER 3,9521,yellow,383,0,3
954,PLAYER 4,9867,blue,383,0,4
955,PLAYER 1,9846,green,393,0,1
955,PLAYER 2,10015,red,393,1,2
955,PLAYER 3,9998,yellow,392,0,3
955,PLAYER 4,9930,blue,392,0,4
956,PLAYER 1,9859,green,385,0,1
956,PLAYER 2,9866,red,385,0,2
956,PLAYER 3,9613,yellow,385,0,3
956,PLAYER 4,10028,blue,385,1,4
957,PLAYER 1,9625,green,387,0,1
957,PLAYER 2,9911,red,387,0,2
957,PLAYER 3,9650,yellow,387,0,3
957,PLAYER 4,10010,blue,387,1,4
958,PLAYER 1,10000,green,382,1,1
958,PLAYER 2,9766,red,381,0,2
958,PLAYER 3,9828,yellow,381,0,3
958,PLAYER 4,9705,blue,381,0,4
959,PLAYER 1,9550,green,373,0,1
959,PLAYER 2,10024,red,373,1,2
959,PLAYER 3,9501,yellow,372,0,3
959,PLAYER 4,9659,blue,372,0,4
960,PLAYER 1,10000,green,378,1,1
960,PLAYER 2,9766,red,377,0,2
960,PLAYER 3,9635,yellow,377,0,3
960,PLAYER 4,9576,blue,377,0,4
961,PLAYER 1,9900,green,383,0,1
961,PLAYER 2,10015,red,383,1,2
961,PLAYER 3,9774,yellow,382,0,3
961,PLAYER 4,9808,blue,382,0,4
962,PLAYER 1,9865,green,386,0,1
962,PLAYER 2,9748,red,386,0,2
962,PLAYER 3,9803,yellow,386,0,3
